150	406
150	559
150	677
150	721
150	743
150	878
150	899
150	902
150	910
151	42
151	177
151	225
151	273
151	370
151	384
151	406
151	559
151	753
151	823
151	968
152	29
152	59
152	68
152	247
152	387
152	423
152	436
152	448
152	645
152	691
152	783
152	803
152	829
153	369
153	385
153	429
153	540
153	652
153	690
153	909
154	88
154	139
154	224
154	266
154	389
154	393
154	433
154	602
154	672
154	737
154	780
154	814
154	864
155	80
155	148
155	161
155	249
155	282
155	439
155	472
155	620
155	665
155	744
155	778
155	894
156	40
156	93
156	344
156	468
156	834
157	4
157	91
157	188
157	364
157	494
157	595
157	718
157	749
157	788
157	926
158	4
158	6
158	97
158	98
158	142
158	227
158	364
158	394
158	406
158	409
158	589
158	622
158	710
158	735
158	863
158	982
158	987
159	21
159	121
159	522
159	665
159	774
159	868
159	918
160	196
160	277
160	369
160	393
160	545
160	740
160	773
160	883
160	902
160	909
160	913
160	919
161	168
161	368
161	495
161	515
161	646
161	817
161	942
161	991
162	11
162	139
162	173
162	481
162	529
162	947
162	964
162	979
163	64
163	104
163	155
163	205
163	313
163	333
163	342
163	434
163	466
163	480
163	531
163	647
163	726
163	760
163	851
164	84
164	140
164	321
164	354
164	393
164	443
164	512
164	574
164	696
164	707
164	785
164	792
164	949
164	975
165	206
165	324
165	330
165	586
165	592
165	688
165	696
165	710
165	794
166	6
166	45
166	143
166	151
166	157
166	228
166	229
166	255
166	467
166	507
166	510
166	538
166	556
166	602
166	746
166	866
166	925
166	939
166	982
167	193
167	326
167	427
167	774
167	837
167	871
167	886
167	896
167	949
167	995
168	139
168	144
168	249
168	527
168	572
168	603
168	840
169	60
169	165
169	261
169	499
169	647
169	881
169	889
169	921
170	82
170	96
170	143
170	181
170	183
170	295
170	610
170	849
170	963
171	33
171	94
171	188
171	496
171	532
171	681
171	772
171	873
171	929
172	23
172	24
172	99
172	229
172	236
172	274
172	277
172	296
172	299
172	423
172	451
172	470
172	753
172	797
172	942
173	107
173	191
173	225
173	412
173	486
173	618
173	890
173	942
173	946
174	21
174	29
174	117
174	317
174	341
174	354
174	358
174	388
174	513
174	615
174	688
174	904
175	62
175	107
175	150
175	181
175	245
175	278
175	286
175	318
175	603
175	650
175	707
175	736
175	782
175	911
176	83
176	121
176	170
176	171
176	195
176	229
176	292
176	666
176	717
176	734
176	743
176	861
176	911
177	90
177	171
177	212
177	316
177	350
177	365
177	428
177	697
177	712
177	728
177	846
177	896
178	122
178	241
178	247
178	292
178	329
178	340
178	399
178	599
178	617
178	635
178	652
178	724
178	731
178	737
178	753
178	756
178	894
178	919
179	35
179	114
179	174
179	254
179	319
179	434
179	496
179	580
179	631
179	710
179	759
179	786
179	790
179	796
179	920
180	2
180	303
180	323
180	346
180	401
180	566
180	594
181	60
181	88
181	190
181	537
181	544
181	573
181	677
181	917
181	943
181	988
182	18
182	188
182	254
182	350
182	426
182	444
182	752
182	981
183	70
183	111
183	123
183	137
183	222
183	451
183	720
183	963
183	994
184	383
184	422
184	435
184	546
184	716
184	748
184	838
184	862
184	911
184	915
184	927
185	88
185	101
185	128
185	140
185	150
185	158
185	187
185	206
185	207
185	258
185	289
185	303
185	317
185	465
185	490
185	626
185	680
185	741
186	7
186	201
186	712
186	846
187	35
187	194
187	382
187	505
187	556
187	593
187	599
187	872
187	910
187	955
187	999
188	147
188	538
188	550
188	599
188	645
188	725
188	770
189	71
189	81
189	119
189	147
189	345
189	574
189	624
189	721
189	758
189	922
190	322
190	324
190	347
190	631
190	769
190	825
190	845
190	856
191	22
191	128
191	130
191	153
191	259
191	344
191	668
191	674
191	719
191	906
192	81
192	278
192	318
192	522
192	688
192	819
192	822
192	856
192	886
193	75
193	84
193	196
193	449
193	669
193	885
193	901
194	10
194	91
194	170
194	205
194	277
194	350
194	517
194	560
194	601
194	661
194	748
194	801
194	835
194	851
195	4
195	33
195	207
195	256
195	298
195	358
195	433
195	480
195	642
195	684
195	712
195	779
195	820
195	950
196	29
196	108
196	112
196	526
196	532
196	701
196	735
197	58
197	76
197	184
197	199
197	254
197	275
197	292
197	332
197	416
197	419
197	423
197	563
197	670
197	723
197	741
197	948
198	38
198	56
198	176
198	256
198	262
198	285
198	444
198	490
198	642
198	661
198	709
198	753
198	774
198	951
198	956
199	113
199	146
199	228
199	436
199	457
199	505
199	563
199	622
199	667
199	689
199	799
199	905
200	57
200	71
200	259
200	378
200	554
200	720
201	20
201	87
201	146
201	169
201	198
201	239
201	313
201	340
201	401
201	410
201	411
201	585
201	596
201	789
201	808
201	824
201	882
201	924
202	171
202	258
202	308
202	316
202	469
202	729
202	792
202	793
202	816
202	880
203	37
203	43
203	52
203	191
203	235
203	288
203	367
203	394
203	719
203	801
203	905
204	17
204	23
204	458
204	605
204	693
204	897
204	960
204	994
204	995
204	1000
205	13
205	88
205	183
205	230
205	253
205	412
205	459
205	504
205	682
205	790
205	930
206	48
206	60
206	75
206	199
206	208
206	229
206	256
206	414
206	516
206	531
206	605
206	610
206	794
206	911
206	923
207	118
207	155
207	735
207	780
207	877
207	902
208	37
208	264
208	337
208	355
208	414
208	417
208	657
208	721
208	769
208	821
208	912
209	30
209	149
209	339
209	498
209	649
209	747
209	786
209	856
209	858
209	884
210	15
210	199
210	229
210	476
210	505
210	525
210	533
210	597
210	637
210	643
210	738
210	765
210	799
210	971
211	36
211	135
211	164
211	200
211	203
211	237
211	343
211	346
211	486
211	546
211	630
211	662
211	688
212	165
212	189
212	249
212	316
212	356
212	469
212	491
212	554
212	584
212	614
212	642
212	685
212	873
212	887
212	979
213	355
213	524
213	634
213	732
213	819
213	899
214	41
214	188
214	313
214	567
214	831
214	903
215	97
215	148
215	167
215	477
215	609
215	725
215	764
215	815
215	872
215	916
216	40
216	151
216	195
216	244
216	245
216	246
216	403
216	567
216	675
216	698
216	780
217	46
217	151
217	449
217	657
217	682
217	729
217	834
217	885
217	900
217	992
218	316
218	489
218	715
218	841
218	848
218	868
218	935
219	85
219	94
219	118
219	123
219	271
219	327
219	337
219	523
219	530
219	623
219	674
219	797
219	822
219	932
220	64
220	149
220	259
220	308
220	721
221	22
221	77
221	166
221	343
221	414
221	449
221	456
221	473
221	932
222	49
222	257
222	295
222	430
222	510
222	654
222	656
222	816
222	874
223	10
223	18
223	65
223	214
223	252
223	316
223	466
223	562
223	735
223	923
224	19
224	200
224	221
224	243
224	254
224	338
224	382
224	418
224	431
224	454
224	668
224	833
224	965
225	322
225	366
225	483
225	494
225	772
225	899
225	986
226	65
226	92
226	122
226	321
226	447
226	526
226	553
226	711
226	717
226	734
226	941
227	48
227	144
227	345
227	437
227	513
227	541
227	568
227	678
227	752
227	795
228	14
228	53
228	731
229	38
229	93
229	402
229	550
229	624
229	626
229	726
229	745
229	894
230	142
230	194
230	275
230	395
230	554
230	632
230	808
230	993
231	174
231	186
231	234
231	290
231	384
231	407
231	539
231	574
231	582
231	608
231	645
231	818
231	835
231	894
232	51
232	213
232	408
232	502
232	690
232	802
232	806
232	877
233	175
233	177
233	586
233	640
233	811
233	890
234	36
234	38
234	78
234	223
234	260
234	327
234	477
234	539
234	701
234	889
234	911
235	76
235	169
235	344
235	350
235	403
235	441
235	496
235	841
235	897
236	58
236	70
236	105
236	140
236	203
236	240
236	244
236	308
236	410
236	487
236	554
236	619
236	835
236	904
237	27
237	42
237	43
237	103
237	271
237	347
237	432
237	524
237	573
237	606
237	819
237	839
237	844
237	964
238	72
238	87
238	102
238	210
238	240
238	485
238	493
238	520
238	608
238	643
238	734
238	758
238	770
238	812
239	138
239	246
239	365
239	451
239	741
240	165
240	218
240	577
240	898
240	930
240	943
240	957
241	202
241	396
241	506
241	624
241	635
241	791
241	795
241	836
241	844
241	871
241	965
241	984
242	27
242	140
242	145
242	265
242	336
242	345
242	578
242	606
242	694
242	701
242	945
242	950
243	48
243	170
243	225
243	295
243	350
243	542
243	682
243	697
243	732
243	757
243	831
243	839
243	847
243	911
243	976
243	993
244	60
244	160
244	238
244	528
244	627
244	766
244	818
244	862
244	932
244	981
245	92
245	188
245	196
245	230
245	498
245	689
245	894
245	903
245	922
245	982
246	35
246	88
246	369
246	500
246	509
246	810
247	121
247	299
247	348
247	457
247	743
247	760
247	887
247	925
247	988
248	40
248	187
248	189
248	376
248	422
248	464
248	586
248	698
248	711
248	740
248	767
248	789
248	854
248	904
248	929
248	935
248	975
249	164
249	165
249	415
249	518
249	562
249	642
249	772
249	775
250	55
250	72
250	154
250	176
250	394
250	499
250	518
250	611
250	735
250	798
250	799
251	113
251	344
251	440
251	461
251	593
251	829
251	886
251	956
251	991
252	287
252	594
252	836
252	946
253	90
253	214
253	290
253	484
253	616
253	677
253	919
254	2
254	184
254	476
254	692
254	776
255	65
255	95
255	157
255	201
255	265
255	267
255	401
255	402
255	404
255	539
255	732
255	737
255	817
255	826
255	900
255	919
255	982
255	997
256	315
256	392
256	453
256	552
256	872
256	874
256	875
257	34
257	198
257	354
257	488
257	641
257	665
257	776
257	850
257	913
258	201
258	213
258	305
258	439
258	560
258	571
258	603
258	747
258	760
258	852
258	976
259	84
259	158
259	192
259	381
259	435
259	584
259	692
259	697
259	768
259	774
259	909
259	995
260	38
260	182
260	376
260	447
260	610
260	641
260	678
260	795
260	806
260	885
261	175
261	253
261	360
261	407
261	448
261	452
261	468
261	647
261	653
261	684
261	690
261	754
261	817
261	971
262	88
262	179
262	305
262	365
262	629
262	724
262	772
262	818
262	840
262	947
263	94
263	125
263	199
263	308
263	311
263	314
263	522
263	597
263	734
263	796
263	823
263	945
263	977
264	221
264	238
264	336
264	459
264	491
264	765
264	924
265	224
265	250
265	522
265	560
265	580
265	590
265	758
265	831
266	165
266	314
266	317
266	419
266	522
266	888
266	948
267	21
267	61
267	130
267	138
267	265
267	303
267	339
267	350
267	413
267	483
267	586
268	142
268	240
268	346
268	475
268	629
268	791
268	807
268	833
269	29
269	65
269	338
269	362
269	401
269	555
269	719
269	824
270	73
270	108
270	349
270	351
270	366
270	367
270	430
270	488
270	512
270	521
270	588
270	667
270	679
270	723
270	788
270	850
271	55
271	59
271	94
271	157
271	212
271	649
271	867
271	984
272	11
272	111
272	166
272	411
272	435
272	537
272	614
272	618
272	697
273	12
273	44
273	111
273	155
273	311
273	348
273	564
273	801
273	932
274	9
274	16
274	143
274	173
274	207
274	433
274	782
274	806
274	860
274	893
274	932
274	965
274	976
275	42
275	151
275	227
275	441
275	478
275	574
275	735
276	128
276	132
276	178
276	211
276	387
276	450
276	573
276	760
276	830
276	884
276	902
276	999
277	19
277	506
277	612
277	689
277	901
277	988
278	158
278	189
278	494
278	511
278	559
278	599
278	849
279	104
279	114
279	128
279	160
279	223
279	384
279	403
279	499
279	660
279	836
279	966
280	169
280	241
280	531
280	572
280	635
280	698
280	832
280	856
280	929
280	957
280	972
281	117
281	190
281	241
281	296
281	428
281	481
281	733
282	9
282	176
282	220
282	223
282	260
282	284
282	388
282	556
282	925
282	994
283	40
283	153
283	423
283	435
283	458
283	467
283	697
283	868
284	45
284	204
284	664
284	679
284	826
284	947
285	91
285	169
285	185
285	247
285	289
285	336
285	436
285	697
285	830
285	869
286	57
286	179
286	191
286	228
286	275
286	354
286	373
286	520
286	641
286	647
286	745
286	846
286	994
287	171
287	321
287	335
287	361
287	610
287	630
287	671
287	726
287	899
287	974
288	24
288	165
288	252
288	279
288	416
288	443
288	651
288	949
289	33
289	152
289	327
289	514
289	552
289	566
289	607
289	807
289	826
290	62
290	82
290	88
290	240
290	279
290	319
290	351
290	473
290	491
290	501
290	536
290	608
290	622
290	756
290	932
290	960
291	51
291	91
291	199
291	228
291	597
291	659
292	4
292	215
292	311
292	394
292	416
292	442
292	503
292	634
292	685
292	902
292	926
292	959
293	102
293	194
293	208
293	235
293	375
293	506
293	601
293	656
293	709
293	718
293	938
293	945
293	962
294	27
294	87
294	273
294	334
294	353
294	397
294	612
294	832
294	934
294	972
295	88
295	110
295	371
295	646
295	680
295	890
295	938
296	120
296	133
296	232
296	658
296	754
296	808
297	114
297	265
297	335
297	346
297	433
297	510
297	711
297	959
298	199
298	234
298	275
298	417
298	489
298	493
298	550
298	636
298	680
298	747
298	748
298	770
298	922
299	247
299	270
299	405
299	776
299	785
299	864
299	970
300	131
300	177
300	196
300	311
300	373
300	632
300	640
300	695
300	736
300	999
301	174
301	178
301	225
301	274
301	349
301	472
301	596
301	640
301	867
301	879
302	101
302	150
302	383
302	447
302	501
302	535
302	890
302	941
303	360
303	558
303	772
303	798
303	969
304	1
304	291
304	369
304	398
304	403
304	506
304	524
304	718
304	725
304	824
304	895
305	20
305	455
305	581
305	641
305	642
305	731
305	829
305	858
305	878
305	924
306	265
306	366
306	594
306	647
306	686
306	732
306	937
307	20
307	105
307	138
307	322
307	425
307	520
307	860
307	900
307	946
308	128
308	437
308	485
308	679
308	688
308	731
308	750
308	845
309	71
309	264
309	515
309	560
309	673
309	729
309	757
309	941
309	982
310	98
310	117
310	122
310	169
310	698
310	815
310	818
310	867
311	70
311	84
311	125
311	229
311	274
311	327
311	343
311	514
311	633
311	709
311	758
311	799
311	850
311	888
312	20
312	54
312	102
312	588
312	660
312	839
313	10
313	172
313	245
313	381
313	424
313	695
313	843
313	876
314	22
314	99
314	145
314	260
314	264
314	363
314	572
314	754
314	823
314	888
314	984
315	138
315	209
315	281
315	380
315	404
315	529
315	759
315	780
315	898
315	911
316	9
316	265
316	284
316	487
316	531
316	638
316	703
316	709
316	786
316	843
316	985
317	23
317	62
317	121
317	185
317	286
317	351
317	366
317	838
318	10
318	56
318	85
318	158
318	249
318	295
318	442
318	495
318	552
318	598
318	629
318	730
318	755
318	824
318	996
319	173
319	188
319	282
319	465
319	570
319	611
319	618
319	640
320	113
320	478
320	541
320	597
320	612
320	617
320	633
321	264
321	500
321	529
321	587
321	952
322	3
322	357
322	393
322	522
322	532
322	555
322	645
322	683
322	745
322	798
322	874
323	45
323	62
323	65
323	154
323	187
323	209
323	535
323	539
323	558
323	581
323	713
323	866
323	925
324	189
324	377
324	411
324	502
324	596
324	951
325	159
325	178
325	184
325	200
325	463
325	522
325	542
325	546
325	646
325	659
325	725
325	903
326	127
326	170
326	277
326	313
326	325
326	345
326	387
326	689
327	185
327	263
327	359
327	625
327	663
327	855
327	943
327	986
328	161
328	256
328	276
328	391
328	473
328	483
328	499
328	590
328	606
328	646
328	767
328	902
328	961
328	982
329	20
329	105
329	218
329	226
329	271
329	330
329	431
329	495
329	810
329	886
329	984
330	223
330	347
330	499
330	539
330	608
330	727
330	736
330	751
330	945
331	13
331	71
331	73
331	158
331	386
331	580
331	613
331	730
331	738
331	756
331	775
331	863
331	873
331	946
331	960
331	986
332	142
332	300
332	379
332	508
332	512
332	544
332	577
332	729
332	770
333	38
333	309
333	321
333	598
333	802
333	889
333	928
334	255
334	291
334	361
334	545
334	862
335	8
335	12
335	75
335	80
335	98
335	317
335	366
335	534
335	681
335	856
335	988
336	8
336	53
336	59
336	68
336	183
336	284
336	318
336	425
336	465
336	467
336	566
336	627
336	641
336	729
336	930
336	934
337	158
337	246
337	252
337	460
337	561
337	682
337	709
337	793
338	4
338	41
338	380
338	419
338	583
338	632
338	822
338	881
339	114
339	130
339	136
339	338
339	394
339	482
339	496
339	500
339	508
339	539
339	666
339	789
339	924
339	932
339	953
340	15
340	36
340	229
340	336
340	357
340	528
340	603
340	871
341	64
341	218
341	310
341	323
341	699
341	744
341	851
341	914
341	1000
342	97
342	125
342	174
342	393
342	621
342	625
342	886
342	1000
343	255
343	371
343	387
343	471
343	627
343	703
343	709
343	752
344	119
344	522
344	608
344	679
344	743
344	932
345	21
345	157
345	176
345	229
345	364
345	389
345	409
345	456
345	597
345	632
345	647
